             Fingerprints used:
             Type:  BP
             Pt:  20 G1s   6 G2s
    0.07s: Processing training data
             Number of training images: 500
    0.83s: Trying to load training fingerprints
             Fingerprints were not found
    0.83s: Calculating training fingerprints
    0.83s: Training
       Epoch      CumLoss     EnergyRMSE   ForceRMSE
         170     0.006995     0.000587     0.049290
         171     0.006933     0.000475     0.048905
         172     0.006877     0.000471     0.048512
         173     0.006827     0.000559     0.048110
         174     0.006774     0.000497     0.047773
         175     0.006719     0.000510     0.047375
         176     0.006667     0.000457     0.047029
         177     0.006619     0.000455     0.046695
         178     0.006574     0.000527     0.046337
         179     0.006527     0.000465     0.046039
         180     0.006480     0.000485     0.045690
         181     0.006433     0.000435     0.045386
         182     0.006390     0.000431     0.045082
         183     0.006349     0.000476     0.044766
         184     0.006308     0.000445     0.044492
         185     0.006266     0.000484     0.044176
         186     0.006224     0.000428     0.043906
         187     0.006182     0.000437     0.043607
         188     0.006142     0.000412     0.043333
         189     0.006103     0.000408     0.043059
         190     0.006065     0.000425     0.042783
         191     0.006028     0.000414     0.042527
         192     0.005992     0.000446     0.042254
         193     0.005957     0.000429     0.042010
         194     0.005922     0.000468     0.041741
         195     0.005887     0.000451     0.041508
         196     0.005854     0.000505     0.041242
         197     0.005823     0.000501     0.041022
         198     0.005794     0.000586     0.040761
         199     0.005769     0.000618     0.040562
         200     0.005750     0.000761     0.040304
         201     0.005739     0.000837     0.040145
         202     0.005732     0.001017     0.039885
         203     0.005722     0.001054     0.039767
         204     0.005690     0.001101     0.039477
         205     0.005631     0.000899     0.039309
         206     0.005556     0.000681     0.038992
         207     0.005498     0.000387     0.038779
         208     0.005473     0.000419     0.038586
         209     0.005470     0.000674     0.038387
         210     0.005467     0.000780     0.038264
         211     0.005443     0.000844     0.038024
         212     0.005397     0.000679     0.037862
         213     0.005344     0.000521     0.037610
         214     0.005304     0.000356     0.037421
         215     0.005284     0.000404     0.037251
         216     0.005274     0.000578     0.037070
         217     0.005263     0.000643     0.036935
         218     0.005240     0.000687     0.036732
         219     0.005206     0.000583     0.036579
         220     0.005167     0.000491     0.036370
         221     0.005133     0.000364     0.036201
         222     0.005107     0.000343     0.036031
         223     0.005090     0.000418     0.035868
         224     0.005076     0.000480     0.035729
         225     0.005060     0.000563     0.035560
         226     0.005042     0.000559     0.035431
         227     0.005018     0.000574     0.035252
         228     0.004992     0.000510     0.035114
         229     0.004964     0.000477     0.034938
         230     0.004937     0.000396     0.034796
         231     0.004912     0.000362     0.034637
         232     0.004889     0.000328     0.034494
         233     0.004869     0.000326     0.034351
         234     0.004850     0.000348     0.034209
         235     0.004833     0.000364     0.034080
         236     0.004818     0.000417     0.033937
         237     0.004804     0.000446     0.033820
         238     0.004792     0.000524     0.033682
         239     0.004785     0.000583     0.033581
         240     0.004783     0.000708     0.033449
         241     0.004791     0.000819     0.033378
         242     0.004808     0.000994     0.033264
         243     0.004835     0.001132     0.033236
         244     0.004852     0.001267     0.033120
         245     0.004843     0.001263     0.033062
         246     0.004781     0.001129     0.032851
         247     0.004689     0.000793     0.032679
         248     0.004612     0.000432     0.032471
         249     0.004590     0.000359     0.032357
