             Fingerprints used:
             Type:  BP
             C :  20 G1s
             H :  20 G1s
    0.07s: Processing training data
             Number of training images: 570
    0.74s: Trying to load training fingerprints
             Fingerprints were not found
    0.74s: Calculating training fingerprints
    0.74s: Training
       Epoch      CumLoss     EnergyRMSE   ForceRMSE
          80     0.076726     0.041512     0.456274
          81     0.076015     0.041082     0.452244
          82     0.075537     0.040749     0.449743
          83     0.075271     0.040520     0.448544
          84     0.075097     0.040370     0.447763
          85     0.074865     0.040266     0.446289
          86     0.074481     0.040200     0.443363
          87     0.073944     0.040198     0.438849
          88     0.073315     0.040288     0.433129
          89     0.072671     0.040466     0.426819
          90     0.072065     0.040702     0.420512
          91     0.071522     0.040958     0.414598
          92     0.071044     0.041208     0.409217
          93     0.070617     0.041439     0.404323
          94     0.070222     0.041640     0.399825
          95     0.069845     0.041794     0.395697
          96     0.069483     0.041892     0.391978
          97     0.069136     0.041936     0.388668
          98     0.068800     0.041935     0.385676
          99     0.068466     0.041903     0.382865
         100     0.068129     0.041854     0.380123
         101     0.067786     0.041791     0.377391
         102     0.067432     0.041714     0.374632
         103     0.067061     0.041620     0.371812
         104     0.066673     0.041508     0.368940
         105     0.066280     0.041380     0.366107
         106     0.065899     0.041242     0.363442
         107     0.065546     0.041102     0.361036
         108     0.065228     0.040969     0.358902
         109     0.064940     0.040845     0.356990
         110     0.064673     0.040728     0.355228
         111     0.064413     0.040612     0.353532
         112     0.064149     0.040492     0.351818
         113     0.063875     0.040370     0.350020
         114     0.063592     0.040255     0.348104
         115     0.063307     0.040158     0.346060
         116     0.063028     0.040087     0.343909
         117     0.062758     0.040042     0.341703
         118     0.062501     0.040015     0.339499
         119     0.062253     0.039994     0.337334
         120     0.062010     0.039974     0.335214
         121     0.061772     0.039954     0.333130
         122     0.061540     0.039938     0.331074
         123     0.061315     0.039926     0.329048
         124     0.061096     0.039916     0.327068
         125     0.060880     0.039899     0.325154
         126     0.060665     0.039869     0.323320
         127     0.060450     0.039825     0.321571
         128     0.060235     0.039768     0.319905
         129     0.060023     0.039702     0.318316
         130     0.059814     0.039629     0.316799
         131     0.059609     0.039551     0.315352
         132     0.059408     0.039468     0.313970
         133     0.059211     0.039384     0.312637
         134     0.059019     0.039304     0.311322
         135     0.058829     0.039229     0.309994
         136     0.058642     0.039162     0.308644
         137     0.058459     0.039101     0.307286
         138     0.058279     0.039045     0.305936
         139     0.058103     0.038992     0.304595
         140     0.057930     0.038944     0.303253
         141     0.057759     0.038900     0.301903
         142     0.057589     0.038857     0.300552
         143     0.057421     0.038815     0.299215
         144     0.057256     0.038773     0.297897
         145     0.057093     0.038734     0.296590
         146     0.056934     0.038700     0.295282
         147     0.056778     0.038669     0.293976
         148     0.056624     0.038638     0.292692
         149     0.056472     0.038604     0.291448
         150     0.056322     0.038566     0.290250
         151     0.056175     0.038525     0.289088
         152     0.056030     0.038483     0.287955
         153     0.055886     0.038439     0.286855
         154     0.055744     0.038390     0.285795
         155     0.055603     0.038338     0.284774
         156     0.055465     0.038285     0.283776
         157     0.055328     0.038233     0.282788
         158     0.055193     0.038183     0.281807
         159     0.055060     0.038135     0.280833
         160     0.054930     0.038090     0.279858
         161     0.054800     0.038049     0.278870
         162     0.054672     0.038011     0.277865
         163     0.054545     0.037977     0.276852
         164     0.054420     0.037945     0.275840
         165     0.054296     0.037914     0.274829
         166     0.054174     0.037885     0.273814
         167     0.054052     0.037859     0.272799
         168     0.053932     0.037832     0.271797
         169     0.053814     0.037804     0.270815
         170     0.053696     0.037775     0.269851
         171     0.053580     0.037746     0.268899
         172     0.053466     0.037716     0.267959
         173     0.053352     0.037686     0.267036
         174     0.053239     0.037655     0.266129
         175     0.053128     0.037625     0.265230
         176     0.053017     0.037595     0.264337
         177     0.052908     0.037565     0.263456
         178     0.052800     0.037534     0.262590
         179     0.052694     0.037504     0.261733
         180     0.052588     0.037475     0.260877
         181     0.052483     0.037446     0.260029
         182     0.052381     0.037419     0.259183
         183     0.052281     0.037393     0.258371
         184     0.052193     0.037371     0.257637
         185     0.052156     0.037345     0.257449
         186     0.052300     0.037334     0.258983
         187     0.052686     0.037329     0.262897
         188     0.052529     0.037265     0.261782
         189     0.051729     0.037288     0.253519
         190     0.052001     0.037244     0.256614
         191     0.052035     0.037140     0.257713
         192     0.051444     0.037208     0.251203
         193     0.051759     0.037210     0.254398
         194     0.051511     0.037054     0.253016
         195     0.051254     0.037064     0.250322
         196     0.051472     0.037143     0.251973
         197     0.051067     0.037036     0.248612
         198     0.051147     0.036968     0.249939
         199     0.051056     0.037036     0.248503
         200     0.050824     0.036995     0.246423
         201     0.050941     0.036906     0.248293
         202     0.050677     0.036936     0.245348
         203     0.050689     0.036924     0.245562
         204     0.050618     0.036830     0.245531
         205     0.050445     0.036838     0.243684
         206     0.050493     0.036849     0.244100
         207     0.050309     0.036748     0.242959
         208     0.050280     0.036729     0.242799
         209     0.050225     0.036777     0.241868
         210     0.050082     0.036694     0.241007
         211     0.050087     0.036624     0.241604
         212     0.049961     0.036679     0.239871
         213     0.049898     0.036644     0.239481
         214     0.049861     0.036538     0.239900
         215     0.049738     0.036563     0.238435
         216     0.049710     0.036570     0.238091
         217     0.049631     0.036467     0.238051
         218     0.049541     0.036452     0.237236
         219     0.049510     0.036477     0.236710
         220     0.049416     0.036399     0.236332
         221     0.049352     0.036361     0.235958
         222     0.049305     0.036381     0.235317
         223     0.049215     0.036318     0.234855
         224     0.049163     0.036273     0.234650
         225     0.049105     0.036284     0.233963
         226     0.049023     0.036226     0.233553
         227     0.048973     0.036183     0.233359
         228     0.048911     0.036191     0.232649
         229     0.048836     0.036131     0.232321
         230     0.048784     0.036089     0.232103
         231     0.048722     0.036099     0.231380
         232     0.048651     0.036038     0.231111
         233     0.048597     0.035994     0.230878
         234     0.048538     0.036003     0.230185
         235     0.048470     0.035939     0.229966
         236     0.048413     0.035897     0.229695
         237     0.048356     0.035902     0.229064
         238     0.048291     0.035836     0.228886
         239     0.048231     0.035801     0.228535
         240     0.048176     0.035795     0.227995
         241     0.048115     0.035730     0.227856
         242     0.048053     0.035706     0.227398
         243     0.047997     0.035686     0.226964
         244     0.047940     0.035625     0.226840
         245     0.047879     0.035609     0.226313
         246     0.047820     0.035570     0.226002
         247     0.047764     0.035520     0.225803
         248     0.047707     0.035508     0.225292
         249     0.047647     0.035451     0.225108
         250     0.047589     0.035421     0.224733
         251     0.047534     0.035397     0.224335
         252     0.047477     0.035336     0.224211
         253     0.047419     0.035323     0.223700
         254     0.047361     0.035275     0.223468
         255     0.047305     0.035231     0.223220
         256     0.047249     0.035213     0.222773
         257     0.047193     0.035152     0.222657
         258     0.047136     0.035131     0.222213
         259     0.047079     0.035086     0.221967
         260     0.047023     0.035044     0.221709
         261     0.046968     0.035017     0.221329
         262     0.046912     0.034962     0.221180
         263     0.046856     0.034941     0.220750
         264     0.046800     0.034885     0.220601
         265     0.046744     0.034859     0.220208
         266     0.046688     0.034811     0.220000
         267     0.046633     0.034773     0.219707
         268     0.046577     0.034738     0.219399
         269     0.046522     0.034687     0.219219
         270     0.046467     0.034663     0.218823
         271     0.046412     0.034602     0.218727
         272     0.046358     0.034587     0.218267
         273     0.046304     0.034514     0.218268
         274     0.046251     0.034515     0.217705
         275     0.046201     0.034417     0.217946
         276     0.046158     0.034457     0.217165
         277     0.046129     0.034297     0.218123
         278     0.046137     0.034438     0.217096
         279     0.046230     0.034125     0.220534
         280     0.046490     0.034504     0.220318
         281     0.046915     0.033904     0.229302
         282     0.047052     0.034542     0.225907
         283     0.046392     0.033922     0.223772
         284     0.045726     0.034102     0.215398
         285     0.046023     0.034253     0.217362
         286     0.046378     0.033788     0.224641
         287     0.045892     0.034143     0.216836
         288     0.045535     0.033956     0.214520
         289     0.045872     0.033727     0.219861
         290     0.045867     0.034074     0.217115
         291     0.045427     0.033745     0.215043
         292     0.045464     0.033697     0.215815
         293     0.045650     0.033946     0.215823
         294     0.045379     0.033581     0.215824
         295     0.045210     0.033665     0.213382
         296     0.045372     0.033775     0.214233
         297     0.045294     0.033436     0.216054
         298     0.045062     0.033611     0.212231
         299     0.045102     0.033582     0.212892
         300     0.045146     0.033331     0.215315
         301     0.044967     0.033551     0.211710
         302     0.044882     0.033384     0.212120
         303     0.044940     0.033247     0.213805
         304     0.044872     0.033454     0.211456
         305     0.044732     0.033196     0.212014
         306     0.044717     0.033201     0.211814
         307     0.044726     0.033316     0.210999
         308     0.044630     0.033037     0.212180
         309     0.044537     0.033174     0.210127
         310     0.044527     0.033136     0.210319
         311     0.044506     0.032934     0.211682
         312     0.044421     0.033121     0.209313
         313     0.044346     0.032924     0.210065
         314     0.044323     0.032882     0.210155
         315     0.044295     0.032995     0.208976
         316     0.044226     0.032740     0.210237
         317     0.044153     0.032862     0.208521
         318     0.044113     0.032788     0.208670
         319     0.044084     0.032647     0.209479
         320     0.044035     0.032798     0.207772
         321     0.043967     0.032571     0.208829
         322     0.043908     0.032634     0.207712
         323     0.043867     0.032609     0.207487
         324     0.043831     0.032449     0.208353
         325     0.043783     0.032586     0.206770
         326     0.043722     0.032373     0.207797
         327     0.043662     0.032442     0.206632
         328     0.043613     0.032381     0.206584
         329     0.043570     0.032273     0.206982
         330     0.043528     0.032364     0.205823
         331     0.043480     0.032160     0.206912
         332     0.043426     0.032275     0.205450
         333     0.043370     0.032112     0.206129
         334     0.043314     0.032141     0.205317
         335     0.043262     0.032082     0.205220
         336     0.043212     0.032007     0.205282
         337     0.043164     0.032040     0.204518
         338     0.043117     0.031894     0.205162
         339     0.043071     0.031978     0.204021
         340     0.043026     0.031792     0.205004
         341     0.042984     0.031911     0.203639
         342     0.042949     0.031687     0.205006
         343     0.042926     0.031858     0.203428
         344     0.042927     0.031558     0.205770
         345     0.042975     0.031846     0.204043
         346     0.043107     0.031389     0.208925
         347     0.043360     0.031893     0.207714
         348     0.043694     0.031210     0.216232
         349     0.043837     0.031890     0.212685
         350     0.043454     0.031210     0.213796
         351     0.042723     0.031553     0.203676
         352     0.042431     0.031477     0.201197
         353     0.042753     0.031138     0.207154
         354     0.043038     0.031602     0.206589
         355     0.042777     0.031053     0.208039
         356     0.042302     0.031293     0.201275
         357     0.042255     0.031288     0.200819
         358     0.042520     0.030954     0.206139
         359     0.042526     0.031340     0.203255
         360     0.042200     0.030935     0.202963
         361     0.042005     0.031024     0.200237
         362     0.042125     0.031104     0.200881
         363     0.042223     0.030759     0.204535
         364     0.042059     0.031049     0.200618
         365     0.041837     0.030772     0.200428
         366     0.041815     0.030783     0.200111
         367     0.041903     0.030873     0.200339
         368     0.041873     0.030597     0.202136
         369     0.041709     0.030787     0.198975
         370     0.041587     0.030595     0.199183
         371     0.041593     0.030590     0.199279
         372     0.041623     0.030618     0.199379
         373     0.041569     0.030453     0.200072
         374     0.041444     0.030541     0.198099
         375     0.041349     0.030424     0.198007
         376     0.041327     0.030407     0.197906
         377     0.041332     0.030391     0.198088
         378     0.041302     0.030302     0.198449
         379     0.041220     0.030299     0.197623
         380     0.041127     0.030259     0.196959
         381     0.041061     0.030163     0.196998
         382     0.041029     0.030230     0.196152
         383     0.041011     0.030032     0.197480
         384     0.040983     0.030191     0.195971
         385     0.040934     0.029920     0.197533
         386     0.040872     0.030135     0.195240
         387     0.040809     0.029806     0.197099
         388     0.040763     0.030108     0.194314
         389     0.040747     0.029668     0.197501
         390     0.040777     0.030182     0.193878
         391     0.040855     0.029492     0.199919
         392     0.040975     0.030361     0.194570
         393     0.041003     0.029397     0.202124
         394     0.040899     0.030169     0.195257
         395     0.040697     0.029538     0.197960
         396     0.040633     0.029494     0.197629
         397     0.040684     0.029947     0.194725
         398     0.040650     0.029190     0.200049
         399     0.040442     0.029848     0.192951
         400     0.040208     0.029379     0.194105
         401     0.040145     0.029298     0.194062
         402     0.040183     0.029727     0.191182
         403     0.040143     0.029086     0.195638
         404     0.040027     0.029484     0.191423
         405     0.039975     0.029293     0.192343
         406     0.040030     0.029076     0.194541
         407     0.040096     0.029484     0.192149
         408     0.040094     0.028994     0.195810
         409     0.040112     0.029158     0.194781
         410     0.040214     0.029186     0.195619
         411     0.040377     0.028792     0.200165
         412     0.040445     0.029260     0.197445
         413     0.040325     0.028768     0.199819
         414     0.040028     0.028970     0.195317
         415     0.039711     0.028973     0.192040
         416     0.039490     0.028684     0.191917
         417     0.039431     0.028955     0.189260
         418     0.039505     0.028649     0.192337
         419     0.039627     0.028719     0.193066
         420     0.039690     0.028756     0.193447
         421     0.039589     0.028556     0.193889
         422     0.039377     0.028677     0.190813
         423     0.039164     0.028532     0.189706
         424     0.039071     0.028460     0.189283
         425     0.039096     0.028555     0.188823
         426     0.039159     0.028335     0.191121
         427     0.039192     0.028441     0.190673
         428     0.039155     0.028327     0.191141
         429     0.039071     0.028216     0.191110
         430     0.038963     0.028376     0.188804
         431     0.038860     0.028051     0.190167
         432     0.038776     0.028345     0.187094
         433     0.038709     0.027989     0.189073
         434     0.038662     0.028168     0.187251
         435     0.038634     0.028011     0.188147
         436     0.038627     0.027942     0.188588
         437     0.038638     0.028069     0.187757
         438     0.038666     0.027755     0.190353
         439     0.038707     0.028099     0.188239
         440     0.038762     0.027615     0.192341
         441     0.038831     0.028057     0.189821
         442     0.038906     0.027524     0.194431
         443     0.038965     0.027942     0.192028
         444     0.038975     0.027507     0.195252
         445     0.038872     0.027778     0.192285
         446     0.038660     0.027538     0.191871
         447     0.038369     0.027590     0.188542
         448     0.038123     0.027552     0.186315
         449     0.038002     0.027410     0.186131
         450     0.038015     0.027525     0.185409
         451     0.038107     0.027267     0.188242
         452     0.038212     0.027479     0.187757
         453     0.038274     0.027156     0.190723
         454     0.038252     0.027429     0.188531
         455     0.038147     0.027060     0.190123
         456     0.037982     0.027365     0.186244
         457     0.037815     0.026968     0.187445
         458     0.037695     0.027287     0.183900
         459     0.037640     0.026880     0.186312
         460     0.037642     0.027221     0.183839
         461     0.037675     0.026802     0.187224
         462     0.037724     0.027183     0.184961
         463     0.037759     0.026729     0.188583
         464     0.037781     0.027139     0.185857
         465     0.037750     0.026658     0.188999
         466     0.037687     0.027033     0.185680
         467     0.037568     0.026603     0.187564
         468     0.037434     0.026843     0.184499
         469     0.037298     0.026591     0.184937
         470     0.037188     0.026621     0.183617
         471     0.037114     0.026625     0.182828
         472     0.037074     0.026417     0.183930
         473     0.037065     0.026692     0.181842
         474     0.037084     0.026229     0.185368
         475     0.037135     0.026813     0.181668
         476     0.037209     0.026056     0.187833
         477     0.037300     0.026979     0.182125
         478     0.037318     0.025936     0.189738
         479     0.037220     0.026908     0.181828
         480     0.036976     0.025923     0.186441
         481     0.036759     0.026367     0.181108
         482     0.036716     0.026170     0.182097
         483     0.036864     0.025939     0.185220
         484     0.037136     0.026465     0.184210
         485     0.037478     0.025862     0.191802
         486     0.038098     0.026257     0.195193
         487     0.039044     0.026086     0.205421
         488     0.040216     0.025611     0.219245
         489     0.040211     0.026654     0.212898
         490     0.038414     0.025379     0.203905
         491     0.036700     0.026454     0.179871
         492     0.037177     0.025901     0.188581
         493     0.038436     0.025411     0.203911
         494     0.037944     0.026513     0.191938
         495     0.036485     0.025426     0.185019
         496     0.036689     0.025646     0.185520
         497     0.037627     0.026173     0.191152
         498     0.037069     0.025250     0.191906
         499     0.036121     0.025814     0.178656
         500     0.036590     0.025798     0.183478
         501     0.037079     0.025164     0.192566
         502     0.036384     0.025793     0.181454
         503     0.035957     0.025416     0.179852
         504     0.036494     0.025108     0.187267
         505     0.036559     0.025701     0.183853
         506     0.035947     0.025164     0.181512
         507     0.035903     0.025109     0.181464
         508     0.036279     0.025541     0.182183
         509     0.036103     0.024984     0.184291
         510     0.035718     0.025127     0.179498
         511     0.035815     0.025324     0.179084
         512     0.035991     0.024847     0.184120
         513     0.035792     0.025153     0.180053
         514     0.035579     0.025089     0.178390
         515     0.035658     0.024774     0.181347
         516     0.035723     0.025136     0.179485
         517     0.035579     0.024858     0.179991
         518     0.035453     0.024766     0.179375
         519     0.035477     0.025041     0.177702
         520     0.035489     0.024648     0.180543
         521     0.035405     0.024776     0.178836
         522     0.035322     0.024834     0.177617
         523     0.035299     0.024518     0.179569
         524     0.035283     0.024777     0.177621
         525     0.035237     0.024573     0.178584
         526     0.035186     0.024482     0.178702
         527     0.035145     0.024683     0.176910
         528     0.035103     0.024350     0.178786
         529     0.035061     0.024494     0.177388
         530     0.035031     0.024442     0.177452
         531     0.035002     0.024261     0.178404
         532     0.034958     0.024478     0.176477
         533     0.034901     0.024202     0.177812
         534     0.034857     0.024283     0.176825
         535     0.034834     0.024272     0.176671
         536     0.034814     0.024093     0.177695
         537     0.034776     0.024276     0.176070
         538     0.034720     0.024025     0.177238
         539     0.034667     0.024113     0.176118
         540     0.034631     0.024057     0.176147
         541     0.034608     0.023941     0.176714
         542     0.034584     0.024069     0.175611
         543     0.034549     0.023844     0.176792
         544     0.034504     0.023974     0.175471
         545     0.034456     0.023818     0.176059
         546     0.034413     0.023818     0.175634
         547     0.034376     0.023811     0.175321
         548     0.034343     0.023687     0.175837
         549     0.034310     0.023778     0.174898
         550     0.034276     0.023598     0.175783
         551     0.034240     0.023699     0.174752
         552     0.034205     0.023539     0.175479
         553     0.034170     0.023593     0.174785
         554     0.034139     0.023488     0.175184
         555     0.034112     0.023488     0.174920
         556     0.034092     0.023435     0.175076
         557     0.034083     0.023399     0.175229
         558     0.034094     0.023369     0.175541
         559     0.034145     0.023333     0.176271
         560     0.034267     0.023293     0.177716
         561     0.034533     0.023314     0.180140
         562     0.035016     0.023224     0.185304
         563     0.035861     0.023412     0.192078
         564     0.036819     0.023212     0.202088
         565     0.037533     0.023651     0.206079
         566     0.036646     0.023147     0.200891
         567     0.034830     0.023538     0.181532
         568     0.033762     0.022902     0.175414
         569     0.034559     0.023302     0.180465
         570     0.035671     0.022855     0.193663
         571     0.035324     0.023226     0.188193
         572     0.034027     0.022759     0.178866
         573     0.033630     0.023201     0.172148
         574     0.034383     0.022818     0.181869
         575     0.034733     0.023181     0.182895
         576     0.033959     0.022774     0.178125
         577     0.033358     0.022836     0.171941
         578     0.033710     0.022767     0.175787
         579     0.034123     0.022666     0.180366
         580     0.033823     0.022776     0.176812
         581     0.033292     0.022521     0.173374
         582     0.033351     0.022675     0.172933
         583     0.033712     0.022425     0.177991
         584     0.033669     0.022660     0.176083
         585     0.033306     0.022292     0.174980
         586     0.033210     0.022742     0.171132
         587     0.033467     0.022206     0.177050
         588     0.033653     0.022943     0.174094
         589     0.033532     0.022101     0.178321
         590     0.033446     0.022997     0.171724
         591     0.033580     0.021938     0.179769
         592     0.033755     0.022937     0.175119
         593     0.033618     0.021889     0.180422
         594     0.033241     0.022693     0.171760
         595     0.032915     0.021975     0.173274
         596     0.032838     0.022241     0.170829
         597     0.032901     0.022184     0.171810
         598     0.032947     0.021859     0.174317
         599     0.032955     0.022449     0.170597
         600     0.032960     0.021734     0.175212
         601     0.032950     0.022500     0.170217
         602     0.032843     0.021715     0.174227
         603     0.032668     0.022126     0.169950
         604     0.032520     0.021800     0.170635
         605     0.032487     0.021715     0.170857
         606     0.032550     0.022032     0.169421
         607     0.032617     0.021536     0.173217
         608     0.032622     0.022125     0.169506
         609     0.032542     0.021463     0.172963
         610     0.032433     0.021929     0.168974
         611     0.032342     0.021471     0.171027
         612     0.032292     0.021643     0.169459
         613     0.032268     0.021565     0.169725
         614     0.032247     0.021438     0.170332
         615     0.032219     0.021639     0.168793
         616     0.032187     0.021308     0.170588
         617     0.032164     0.021632     0.168316
         618     0.032153     0.021217     0.170828
         619     0.032153     0.021579     0.168543
         620     0.032155     0.021139     0.171334
         621     0.032157     0.021527     0.168922
         622     0.032154     0.021055     0.171834
         623     0.032150     0.021502     0.169006
         624     0.032146     0.020958     0.172353
         625     0.032155     0.021523     0.168922
         626     0.032172     0.020860     0.173188
         627     0.032211     0.021586     0.169055
         628     0.032251     0.020768     0.174471
         629     0.032300     0.021643     0.169539
         630     0.032311     0.020693     0.175469
         631     0.032294     0.021580     0.169885
         632     0.032214     0.020649     0.174834
         633     0.032122     0.021316     0.169917
         634     0.032044     0.020693     0.173007
         635     0.032035     0.020988     0.171137
         636     0.032109     0.020856     0.172623
         637     0.032234     0.020774     0.174278
         638     0.032398     0.021024     0.174299
         639     0.032494     0.020676     0.177253
         640     0.032536     0.021033     0.175533
         641     0.032402     0.020630     0.176675
         642     0.032174     0.020827     0.173408
         643     0.031852     0.020630     0.171604
         644     0.031567     0.020544     0.169473
         645     0.031384     0.020721     0.166674
         646     0.031333     0.020351     0.168466
         647     0.031388     0.020871     0.165776
         648     0.031488     0.020263     0.170431
         649     0.031589     0.020965     0.167084
         650     0.031623     0.020220     0.171920
         651     0.031598     0.020884     0.167675
         652     0.031486     0.020186     0.170862
         653     0.031347     0.020609     0.167017
         654     0.031201     0.020197     0.168168
         655     0.031098     0.020279     0.166705
         656     0.031049     0.020304     0.166100
         657     0.031061     0.020026     0.167888
         658     0.031131     0.020496     0.165686
         659     0.031253     0.019863     0.170623
         660     0.031439     0.020737     0.167098
         661     0.031659     0.019760     0.174907
         662     0.031931     0.020917     0.170595
         663     0.032159     0.019675     0.179878
         664     0.032419     0.020751     0.176125
         665     0.032698     0.019649     0.184808
         666     0.033134     0.020267     0.185359
         667     0.033622     0.020011     0.191048
         668     0.033607     0.020012     0.190906
         669     0.032908     0.020430     0.182422
         670     0.031544     0.019819     0.173531
         671     0.030677     0.020172     0.163426
         672     0.030875     0.019748     0.167820
         673     0.031667     0.019882     0.174287
         674     0.032138     0.019972     0.178043
         675     0.031709     0.019749     0.175416
         676     0.030862     0.019900     0.166798
         677     0.030402     0.019645     0.164069
         678     0.030681     0.019715     0.166226
         679     0.031187     0.019694     0.170993
         680     0.031259     0.019621     0.172068
         681     0.030842     0.019610     0.168327
         682     0.030358     0.019534     0.164317
         683     0.030269     0.019469     0.163887
         684     0.030531     0.019536     0.165909
         685     0.030747     0.019427     0.168522
         686     0.030669     0.019465     0.167586
         687     0.030364     0.019400     0.165165
         688     0.030133     0.019309     0.163580
         689     0.030140     0.019419     0.162989
         690     0.030291     0.019221     0.165546
         691     0.030388     0.019426     0.165242
         692     0.030313     0.019173     0.166024
         693     0.030134     0.019326     0.163486
         694     0.029980     0.019145     0.163133
         695     0.029941     0.019204     0.162436
         696     0.029996     0.019137     0.163333
         697     0.030059     0.019114     0.164046
         698     0.030063     0.019092     0.164205
         699     0.029991     0.019055     0.163766
         700     0.029886     0.019003     0.163100
         701     0.029797     0.019036     0.162091
         702     0.029756     0.018902     0.162502
         703     0.029764     0.019055     0.161674
         704     0.029798     0.018794     0.163513
         705     0.029844     0.019121     0.162029
         706     0.029897     0.018673     0.165100
         707     0.029996     0.019321     0.162242
         708     0.030195     0.018573     0.168347
         709     0.030638     0.019877     0.164862
         710     0.031368     0.018662     0.178278
         711     0.032405     0.020914     0.175032
         712     0.032840     0.018868     0.190059
         713     0.032261     0.020515     0.176056
         714     0.030859     0.018441     0.174956
         715     0.030624     0.018714     0.171406
         716     0.031580     0.020012     0.172745
         717     0.031673     0.018826     0.180105
         718     0.030500     0.019617     0.165136
         719     0.029438     0.018674     0.160916
         720     0.029835     0.018453     0.165777
         721     0.030504     0.019803     0.164062
         722     0.030166     0.018474     0.168632
         723     0.029697     0.018646     0.163436
         724     0.029988     0.019001     0.164047
         725     0.030340     0.018214     0.171572
         726     0.029960     0.019107     0.163170
         727     0.029346     0.018333     0.162035
         728     0.029366     0.018257     0.162646
         729     0.029625     0.019033     0.160527
         730     0.029448     0.018121     0.164131
         731     0.029173     0.018417     0.159977
         732     0.029303     0.018522     0.160563
         733     0.029558     0.018096     0.165259
         734     0.029506     0.018647     0.161693
         735     0.029282     0.018153     0.162462
         736     0.029282     0.018030     0.163144
         737     0.029402     0.018539     0.161365
         738     0.029328     0.017910     0.164216
         739     0.029124     0.018263     0.160422
         740     0.029048     0.018156     0.160335
         741     0.029103     0.017938     0.162046
         742     0.029090     0.018347     0.159623
         743     0.028958     0.017931     0.160789
         744     0.028873     0.017984     0.159722
         745     0.028899     0.018152     0.159012
         746     0.028931     0.017784     0.161359
         747     0.028888     0.018127     0.159047
         748     0.028830     0.017828     0.160209
         749     0.028852     0.017847     0.160294
         750     0.028950     0.018007     0.160292
         751     0.029068     0.017749     0.162771
         752     0.029239     0.017910     0.163427
         753     0.029557     0.017824     0.166722
         754     0.030164     0.017646     0.172986
         755     0.031087     0.017982     0.179308
         756     0.032272     0.017544     0.191535
         757     0.033272     0.018030     0.197735
         758     0.033440     0.017650     0.200842
         759     0.031954     0.017911     0.187115
         760     0.029662     0.017715     0.168228
         761     0.028447     0.017692     0.157513
