nohup: ignoring input
             Fingerprints used:
             Type:  BP
             C :  20 G1s
             H :  20 G1s
    0.33s: Processing training data
             Number of training images: 570
    0.97s: Trying to load training fingerprints
             Fingerprints were not found
    0.97s: Calculating training fingerprints
    0.97s: Training
       Epoch      CumLoss     EnergyRMSE   ForceRMSE
         270     0.085648     0.051604     0.483347
         271     0.085638     0.051609     0.483241
         272     0.085629     0.051613     0.483137
         273     0.085620     0.051617     0.483035
         274     0.085611     0.051621     0.482933
         275     0.085602     0.051625     0.482833
         276     0.085593     0.051629     0.482735
         277     0.085585     0.051633     0.482637
         278     0.085576     0.051637     0.482541
         279     0.085567     0.051640     0.482445
         280     0.085559     0.051644     0.482351
         281     0.085550     0.051647     0.482258
         282     0.085542     0.051650     0.482166
         283     0.085533     0.051653     0.482074
         284     0.085525     0.051656     0.481984
         285     0.085517     0.051659     0.481895
         286     0.085509     0.051662     0.481806
         287     0.085500     0.051665     0.481718
         288     0.085492     0.051668     0.481631
         289     0.085484     0.051670     0.481545
         290     0.085476     0.051673     0.481460
         291     0.085468     0.051676     0.481375
         292     0.085460     0.051678     0.481291
         293     0.085452     0.051681     0.481207
         294     0.085444     0.051683     0.481124
         295     0.085437     0.051685     0.481042
         296     0.085429     0.051688     0.480960
         297     0.085421     0.051690     0.480880
         298     0.085413     0.051692     0.480799
         299     0.085406     0.051694     0.480719
         300     0.085398     0.051697     0.480639
         301     0.085391     0.051699     0.480562
         302     0.085383     0.051701     0.480482
         303     0.085375     0.051703     0.480407
         304     0.085368     0.051705     0.480326
         305     0.085361     0.051706     0.480255
         306     0.085353     0.051710     0.480169
         307     0.085346     0.051709     0.480110
         308     0.085339     0.051716     0.480010
         309     0.085332     0.051709     0.479980
         310     0.085325     0.051725     0.479840
         311     0.085320     0.051703     0.479910
         312     0.085319     0.051745     0.479681
         313     0.085332     0.051678     0.480153
         314     0.085385     0.051799     0.479967
         315     0.085540     0.051604     0.482394
         316     0.085885     0.051921     0.483753
         317     0.086214     0.051515     0.488828
         318     0.085923     0.051902     0.484196
         319     0.085302     0.051675     0.479901
         320     0.085516     0.051604     0.482181
         321     0.085822     0.051874     0.483453
         322     0.085382     0.051616     0.480930
         323     0.085331     0.051615     0.480486
         324     0.085630     0.051804     0.482121
         325     0.085341     0.051599     0.480653
         326     0.085295     0.051616     0.480162
         327     0.085501     0.051787     0.481068
         328     0.085267     0.051628     0.479841
         329     0.085293     0.051611     0.480165
         330     0.085402     0.051757     0.480346
         331     0.085213     0.051640     0.479299
         332     0.085291     0.051607     0.480167
         333     0.085313     0.051752     0.479587
         334     0.085185     0.051688     0.478792
         335     0.085278     0.051632     0.479921
         336     0.085240     0.051749     0.478948
         337     0.085175     0.051711     0.478576
         338     0.085250     0.051638     0.479641
         339     0.085186     0.051739     0.478529
         340     0.085170     0.051743     0.478357
         341     0.085214     0.051678     0.479102
         342     0.085151     0.051757     0.478115
         343     0.085162     0.051775     0.478116
         344     0.085177     0.051701     0.478651
         345     0.085128     0.051751     0.477947
         346     0.085149     0.051782     0.477963
         347     0.085145     0.051721     0.478254
         348     0.085112     0.051762     0.477745
         349     0.085132     0.051802     0.477700
         350     0.085118     0.051747     0.477879
         351     0.085098     0.051766     0.477600
         352     0.085113     0.051801     0.477535
         353     0.085096     0.051754     0.477648
         354     0.085085     0.051766     0.477480
         355     0.085093     0.051805     0.477346
         356     0.085078     0.051768     0.477405
         357     0.085071     0.051772     0.477324
         358     0.085075     0.051803     0.477190
         359     0.085061     0.051769     0.477252
         360     0.085057     0.051766     0.477224
         361     0.085058     0.051796     0.477074
         362     0.085046     0.051770     0.477108
         363     0.085042     0.051767     0.477087
         364     0.085041     0.051794     0.476936
         365     0.085031     0.051771     0.476970
         366     0.085027     0.051766     0.476965
         367     0.085025     0.051787     0.476828
         368     0.085016     0.051768     0.476856
         369     0.085012     0.051764     0.476844
         370     0.085009     0.051783     0.476713
         371     0.085002     0.051766     0.476734
         372     0.084997     0.051763     0.476714
         373     0.084994     0.051780     0.476596
         374     0.084987     0.051765     0.476615
         375     0.084983     0.051763     0.476586
         376     0.084979     0.051777     0.476478
         377     0.084973     0.051764     0.476493
         378     0.084968     0.051764     0.476451
         379     0.084964     0.051775     0.476353
         380     0.084959     0.051764     0.476365
         381     0.084954     0.051765     0.476315
         382     0.084950     0.051774     0.476231
         383     0.084944     0.051763     0.476242
         384     0.084939     0.051766     0.476182
         385     0.084935     0.051773     0.476106
         386     0.084930     0.051763     0.476110
         387     0.084925     0.051767     0.476042
         388     0.084920     0.051772     0.475979
         389     0.084915     0.051763     0.475983
         390     0.084910     0.051768     0.475912
         391     0.084905     0.051770     0.475858
         392     0.084901     0.051763     0.475853
         393     0.084896     0.051768     0.475778
         394     0.084891     0.051768     0.475734
         395     0.084886     0.051763     0.475723
         396     0.084881     0.051767     0.475652
         397     0.084876     0.051765     0.475618
         398     0.084871     0.051762     0.475596
         399     0.084866     0.051767     0.475525
         400     0.084861     0.051763     0.475497
         401     0.084856     0.051761     0.475464
         402     0.084851     0.051765     0.475403
         403     0.084846     0.051760     0.475382
         404     0.084841     0.051760     0.475340
         405     0.084836     0.051762     0.475285
         406     0.084831     0.051758     0.475262
         407     0.084826     0.051759     0.475211
         408     0.084821     0.051759     0.475165
         409     0.084816     0.051755     0.475142
         410     0.084811     0.051756     0.475089
         411     0.084806     0.051755     0.475050
         412     0.084801     0.051752     0.475020
         413     0.084796     0.051754     0.474965
         414     0.084791     0.051752     0.474932
         415     0.084785     0.051750     0.474895
         416     0.084780     0.051751     0.474845
         417     0.084775     0.051748     0.474816
         418     0.084770     0.051747     0.474772
         419     0.084765     0.051747     0.474726
         420     0.084760     0.051745     0.474695
         421     0.084754     0.051745     0.474647
         422     0.084749     0.051744     0.474607
         423     0.084744     0.051741     0.474573
         424     0.084739     0.051742     0.474525
         425     0.084734     0.051739     0.474490
         426     0.084728     0.051738     0.474450
         427     0.084723     0.051738     0.474404
         428     0.084718     0.051736     0.474371
         429     0.084713     0.051735     0.474327
         430     0.084707     0.051734     0.474286
         431     0.084702     0.051732     0.474251
         432     0.084697     0.051731     0.474205
         433     0.084692     0.051730     0.474168
         434     0.084686     0.051728     0.474129
         435     0.084681     0.051727     0.474086
         436     0.084676     0.051725     0.474051
         437     0.084670     0.051724     0.474009
         438     0.084665     0.051723     0.473969
         439     0.084660     0.051721     0.473933
         440     0.084654     0.051720     0.473890
         441     0.084649     0.051718     0.473853
         442     0.084644     0.051716     0.473814
         443     0.084639     0.051715     0.473774
         444     0.084633     0.051713     0.473739
         445     0.084628     0.051712     0.473698
         446     0.084623     0.051710     0.473660
         447     0.084617     0.051708     0.473623
         448     0.084612     0.051707     0.473583
         449     0.084607     0.051704     0.473548
         450     0.084601     0.051703     0.473509
         451     0.084596     0.051701     0.473471
         452     0.084591     0.051699     0.473436
         453     0.084586     0.051697     0.473396
         454     0.084580     0.051695     0.473361
         455     0.084575     0.051693     0.473324
         456     0.084570     0.051692     0.473287
         457     0.084564     0.051689     0.473252
         458     0.084559     0.051688     0.473215
         459     0.084554     0.051685     0.473180
         460     0.084549     0.051684     0.473144
         461     0.084543     0.051682     0.473108
         462     0.084538     0.051679     0.473074
         463     0.084533     0.051677     0.473037
         464     0.084528     0.051675     0.473004
         465     0.084523     0.051673     0.472969
         466     0.084518     0.051671     0.472934
         467     0.084512     0.051669     0.472901
         468     0.084507     0.051666     0.472866
         469     0.084502     0.051664     0.472833
         470     0.084497     0.051662     0.472800
         471     0.084492     0.051660     0.472766
         472     0.084487     0.051657     0.472734
         473     0.084482     0.051655     0.472701
         474     0.084477     0.051653     0.472669
         475     0.084472     0.051650     0.472637
         476     0.084467     0.051648     0.472605
         477     0.084462     0.051645     0.472574
         478     0.084457     0.051643     0.472542
         479     0.084452     0.051640     0.472512
         480     0.084447     0.051638     0.472481
         481     0.084442     0.051635     0.472451
         482     0.084437     0.051633     0.472420
         483     0.084432     0.051630     0.472390
         484     0.084427     0.051628     0.472361
         485     0.084422     0.051625     0.472331
         486     0.084417     0.051623     0.472303
         487     0.084413     0.051620     0.472274
         488     0.084408     0.051617     0.472245
         489     0.084403     0.051615     0.472217
         490     0.084398     0.051612     0.472189
         491     0.084393     0.051609     0.472161
         492     0.084389     0.051607     0.472134
         493     0.084384     0.051604     0.472107
         494     0.084379     0.051601     0.472080
         495     0.084375     0.051599     0.472053
         496     0.084370     0.051596     0.472027
         497     0.084365     0.051593     0.472000
         498     0.084361     0.051590     0.471974
         499     0.084356     0.051588     0.471948
         500     0.084352     0.051585     0.471923
         501     0.084347     0.051582     0.471898
         502     0.084343     0.051579     0.471873
         503     0.084338     0.051576     0.471848
         504     0.084334     0.051574     0.471823
         505     0.084329     0.051571     0.471799
         506     0.084325     0.051568     0.471775
         507     0.084321     0.051565     0.471751
         508     0.084316     0.051562     0.471727
         509     0.084312     0.051560     0.471704
         510     0.084307     0.051557     0.471680
         511     0.084303     0.051554     0.471658
         512     0.084299     0.051551     0.471635
         513     0.084295     0.051548     0.471612
         514     0.084290     0.051545     0.471589
         515     0.084286     0.051543     0.471567
         516     0.084282     0.051540     0.471545
         517     0.084278     0.051537     0.471523
         518     0.084274     0.051534     0.471501
         519     0.084269     0.051531     0.471480
         520     0.084265     0.051528     0.471458
         521     0.084261     0.051526     0.471437
         522     0.084257     0.051523     0.471416
         523     0.084253     0.051520     0.471395
         524     0.084249     0.051517     0.471374
         525     0.084245     0.051514     0.471354
         526     0.084241     0.051511     0.471333
         527     0.084237     0.051509     0.471313
         528     0.084233     0.051506     0.471293
         529     0.084229     0.051503     0.471273
         530     0.084225     0.051500     0.471253
         531     0.084221     0.051497     0.471233
         532     0.084217     0.051495     0.471214
         533     0.084213     0.051492     0.471194
         534     0.084210     0.051489     0.471175
         535     0.084206     0.051486     0.471155
         536     0.084202     0.051483     0.471137
         537     0.084198     0.051481     0.471117
         538     0.084194     0.051478     0.471099
         539     0.084190     0.051476     0.471078
         540     0.084187     0.051472     0.471063
         541     0.084183     0.051470     0.471040
         542     0.084179     0.051466     0.471028
         543     0.084176     0.051465     0.471001
         544     0.084172     0.051460     0.470995
         545     0.084168     0.051461     0.470960
         546     0.084165     0.051454     0.470967
         547     0.084161     0.051457     0.470916
         548     0.084158     0.051445     0.470953
         549     0.084155     0.051456     0.470869
         550     0.084154     0.051433     0.470983
         551     0.084155     0.051461     0.470843
         552     0.084163     0.051413     0.471179
         553     0.084186     0.051480     0.471020
         554     0.084243     0.051373     0.472112
         555     0.084372     0.051527     0.472417
         556     0.084615     0.051300     0.475812
         557     0.084941     0.051598     0.477108
         558     0.085031     0.051246     0.479795
         559     0.084605     0.051523     0.474514
         560     0.084140     0.051352     0.471297
         561     0.084301     0.051287     0.473088
         562     0.084637     0.051478     0.475049
         563     0.084444     0.051229     0.474674
         564     0.084123     0.051330     0.471273
         565     0.084290     0.051396     0.472400
         566     0.084436     0.051223     0.474635
         567     0.084196     0.051365     0.471732
         568     0.084128     0.051327     0.471330
         569     0.084310     0.051219     0.473540
         570     0.084234     0.051369     0.472048
         571     0.084092     0.051319     0.471058
         572     0.084205     0.051271     0.472321
         573     0.084230     0.051395     0.471874
         574     0.084097     0.051299     0.471207
         575     0.084125     0.051285     0.471529
         576     0.084192     0.051393     0.471545
         577     0.084110     0.051319     0.471214
         578     0.084081     0.051346     0.470805
         579     0.084145     0.051413     0.471020
         580     0.084118     0.051320     0.471281
         581     0.084064     0.051360     0.470581
         582     0.084100     0.051402     0.470671
         583     0.084112     0.051339     0.471127
         584     0.084064     0.051399     0.470367
         585     0.084065     0.051400     0.470372
         586     0.084093     0.051341     0.470940
         587     0.084068     0.051396     0.470416
         588     0.084047     0.051379     0.470327
         589     0.084068     0.051351     0.470659
         590     0.084066     0.051405     0.470354
         591     0.084041     0.051365     0.470349
         592     0.084045     0.051352     0.470454
         593     0.084055     0.051387     0.470350
         594     0.084040     0.051344     0.470449
         595     0.084030     0.051352     0.470319
         596     0.084039     0.051372     0.470290
         597     0.084036     0.051331     0.470490
         598     0.084023     0.051349     0.470271
         599     0.084024     0.051352     0.470263
         600     0.084027     0.051321     0.470468
         601     0.084019     0.051345     0.470259
         602     0.084013     0.051334     0.470266
         603     0.084016     0.051316     0.470387
         604     0.084014     0.051341     0.470234
         605     0.084006     0.051322     0.470272
         606     0.084004     0.051317     0.470285
         607     0.084005     0.051332     0.470209
